CharityRegistrationNumber,Name,StreetAddressLine1,StreetAddressLine2,StreetAddressSuburb,StreetAddressCity,StreetAddressPostcode,StreetAddressCountry,Latitude,Longitude
CC55939,Aotearoa Youth Leadership Institute,Flat 1,1 Arran Street,Avondale,Auckland,0600,,-36.9034948,174.6950703
CC55942,Wairau Maori Art Gallery Charitable Trust Board,23 Berne Place, ,Birkenhead,Auckland,0626,,-36.804647,174.7183309
CC55941,Te Kohangarehua Restoration and Operational Trust,328 No 2 Line,RD 2,Okoia,Whanganui,4572,,-39.9386435,175.1094733
CC55938,Maurea Marae Trust,1206 Te Ohaki Road RD1 Huntly 3771,P.O. Box 85 Huntly 3770, ,Hamilton,3771,,-37.442042,175.1395195
CC55946,Te Ara Tupua Charitable Trust,27 Queen Street,, ,Raetihi,4632,,-39.4274556,175.278129
CC55944,Te Mano o te Whenua Tupua Charitable Trust,28 Queen Street,, ,Raetihi,4632,,-39.4281822,175.2782897
CC55951,Waiariki Whanau Mentoring Limited,13 Canning Place,, ,Whakatane,3120,,-37.9513117,176.9970748
CC55948,NAN HAI PU TUO TEMPLE OF NEW ZEALAND INCORPORATED,360 High Street, ,Dunedin Central,Dunedin,9016,,-45.8802327,170.4930746
CC55952,North Shore Islamic Association Incorporated,58 Akoranga Drive, ,Northcote,Auckland,0627,,-36.7950563,174.7570422
CC55950,The Clutha Foundation,6 Clyde Street,Balclutha 9230, ,Balclutha,9230,,-46.236639,169.7424772
CC55949,Federation of Primary Health Aotearoa New Zealand Incorporated,376 Manchester Street,Edgeware,St Albans,Christchurch,8014,,-43.5201075,172.6401432
CC55964,Partnering For Outcomes Foundation Aotearoa Limited,"c/o Wesley Community Action, Epworth House",75 Taranaki Street,Te Aro,Wellington,6141,,-41.2939421,174.7794274
CC55963,Shree Sanatan Dharam Hanuman Mandir Charitable Trust,14-16 Bay Park Place, ,Birkdale,Auckland,0626,,-36.7871028,174.6979128
CC55955,WanderSearch Hawkes Bay,14A Jull Street, ,Napier South,Napier,4110,,-39.4958997,176.9060727
CC55956,Mosaic Auckland Baptist Church,6 Morningside Drive, ,Morningside,Auckland,1025,,-36.8753692,174.7362619
CC55957,Norsewood Golf Club Incorporated,Kopua Road,, ,Norsewood,4974,,-40.0675997,176.2511444
CC55961,Pathumrungsiwatanaram Buddhist Trust,382 Farndon Road,RD 2,Clive,Hastings,4172,,-39.5949709,176.881629
CC55959,Samoan Assemblies of God in New Zealand Incorporated,38 Robertson Road, ,Favona,Auckland,2024,,-36.9555345,174.804562
CC55958,Aotearoa Maori Netball Oranga Healthy Lifestyles Trust,78 Elizabeth Drive,, ,Tokoroa,3420,,-38.2228953,175.8561509
CC55962,God Is Able Church,1A Shackleton Road,,Mount Eden,Auckland,1024,,-36.89647,174.7572067
CC55960,Air Training Corps Golden Jubilee Trust,Suite 11,Hannahs Factory,Te Aro,Wellington,6011,,-41.2928434,174.776991
CC55954,Friends of Ostomates Worldwide New Zealand,75A Dunlop Road,, ,Te Puke,3119,,-37.7872524,176.3112106
CC55953,Game On Charitable Trust,127 Rora Street,Te Kuiti 3910, ,Te Kuiti,3910,,-38.3345972,175.1655456
CC55966,WanderSearch Rotorua Charitable Trust,2 Brundon Place, ,Lynmore,Rotorua,3010,,-38.1517681,176.2923825
CC55967,OpenLaw NZ Limited,9 Hunt Street,, ,Whangarei,0110,,-35.7223614,174.3189233
CC55972,Western Hills Holdings Limited,Floor G,219 Thorndon Quay,Pipitea,Wellington,6011,,-41.2713247,174.7815291
CC55968,Helping Families Nelson Trust,452 Lower Queen Street,, ,Richmond,7020,,-41.3281306,173.1729337
CC55970,Tongan Advisory Council Charitable Trust,84 Quadrant Road, ,Onehunga,Auckland,1061,,-36.9179197,174.7788653
CC55973,Jerry & Jill O'Neill Charitable Trust Board,4 Aglaia Place, ,Cracroft,Christchurch,8022,,-43.5946771,172.6113884
CC55975,Portland Volunteer Fire Brigade,1 Manaia Road,RD 8,Portland,Whangarei,0178,,-35.8009406,174.3281561
CC55977,Mana Mentoring Youth & Community Trust,104 Te Aroha Road,, ,Paeroa,3673,,-37.3927539,175.6634419
CC55974,Te Mana Āhua Ake Charitable Trust,2 Greenacres Street, ,Macandrew Bay,Dunedin,9014,,-45.8688184,170.5983297
CC55976,The Tarras Community Church Charitable Trust Board,C/- Gallaway Cook Allan,24 Dungarvon Street, ,Wanaka,9305,,-44.6971807,169.1346525
CC55980,Latimer Church Incorporated,12 Berwick Street, ,St Albans,Christchurch,8014,,-43.5088231,172.6391897
CC55978,NZ VICTORY CHURCH,159B Wallace Road, ,Mangere Bridge,Auckland,2022,,-36.9538716,174.781645
CC55992,Te Whāriki Manāki o Tātou,60 Ridgway Street,, ,Whanganui,4500,,-39.9343413,175.0532886
CC55982,Te Whakarongotai Marae,40A Landsdowne Terrace, ,Karori,Wellington,6012,,-41.2917961,174.7292309
CC55981,Ngunguru Marae Trust,60 Waiotoi Road, ,Ngunguru,Whangarei,0173,,-35.6232534,174.504773
CC55988,Ahuriri Maori Wardens Charitable Trust,Flat 4,9 Clare Place,Pirimai,Napier,4112,,-39.513639,176.8812191
CC55985,New C D Jesus Church,36 Sunnybrae Road, ,Hillcrest,Auckland,0627,,-36.7899249,174.7439228
CC55983,The Continuing Work of Christ Charitable Trust,30 Plumley Crescent, ,Mangere,Auckland,2022,,-36.9777415,174.7979662
CC55998,Our Back Yard Charitable Trust,51 Glenlyon Avenue,RD 1,Greerton,Tauranga,3112,,-37.7343099,176.1391233
CC55991,Good Samaritan Church of Jesus Christ House of Prayers Mangere Trust Board,4 Herald Place, ,Otara,Auckland,2023,,-36.971757,174.8799519
CC55984,Southern Cross Rehabilitation Limited,"Level 14, ANZ Centre",23-29 Albert Street,,Auckland,1010,,-36.8455854,174.7635318
CC55996,Fulton Foundation Marlborough,59 High Street,, ,Blenheim,7201,,-41.5120842,173.9553256
CC55997,Family Drug Support Aotearoa New Zealand,213 Lichfield Street, ,Christchurch Central,Christchurch,8011,,-43.5338829,172.6473339
CC55993,Motif Poetry Trust Board,2A Bay Lair Grove, ,Island Bay,Wellington,6023,,-41.3318328,174.7793304
CC55995,New Zealand Brain Tumour Trust,3 Crawford Street, ,Dunedin Central,Dunedin,9016,,-45.8781186,170.5033462
CC56008,International Reformed Evangelical Church New Zealand,49 Nile Road, ,Milford,Auckland,0620,,-36.7754475,174.7553031
CC56003,The Huntley School Old Boys' and Girls' Association Incorporated,102 Wanganui Road,Marton 4788, ,Marton,4788,,-40.0642411,175.3610333
CC56000,River of Life Outreach Church,Flat 2,93A Weymouth Road,Manurewa,Auckland,2102,,-37.0275503,174.8866756
CC56006,Auckland District Returned and Services Associations Trust,52 Walters Road, ,Mount Eden,Auckland,1024,,-36.8737838,174.7444493
CC56005,Friends of Waikato Rugby Charitable Trust Board,Level 3 FMG Stadium Waikato,128 Seddon Road,Whitiora,Hamilton,3204,,-37.7810797,175.2682906
CC56007,Bike Whakatane Trust,111 Harbour Road, ,Ōhope,Ohope,3121,,-37.9775023,177.0810528
CC55999,Dargaville Menz Shed Trust,14 Parenga Street,Dargaville 0310, ,Dargaville,0310,,-35.9417227,173.8708331
CC56004,Family Violence Intervention and Prevention Charitable Trust,105 Heretaunga Street East,Hastings 4122,Napier South,Hastings,4122,,-39.6424067,176.8434064
CC56002,Tui Flower Foundation,C/O Perpetual Guardian,"Level 23, 191 Queen Street", ,Auckland,1040,,-36.8485007,174.7651644
CC56011,Bonny Glen Community Trust,318 East Tamaki Road, ,East Tamaki,Auckland,2013,,-36.953347,174.8934631
CC56009,North Shore Sikh Society,128 Sunnybrae Road, ,Hillcrest,Auckland,0627,,-36.7832889,174.7372087
CC56010,Te Awamutu Youth Development Trust,20 Rickit Road,Te Awamutu 3800,Hamilton Central,Te Awamutu,3800,,-38.0139106,175.3256969
CC56012,Selwyn SeniorNet Incorporated,9 Broad Street,,,Southbridge,7602,,-43.8123054,172.2570098
CC56020,Grace Community Christian Church,163A Titirangi Road, ,New Lynn,Auckland,0600,,-36.9176543,174.6653903
CC56016,Ekalesia Faapotopotoga Kerisiano Samoa i Niu Sila Trust,6 Louisa Grove, ,Waitangirua,Porirua,5024,,-41.1285954,174.8782179
CC56019,Herbertville Voluntary Rural Fire Force,48 Seaview Road,RD 10,Herbertville,Dannevirke,4970,,-40.4929197,176.5563775
CC56017,Hawkes Bay Bird and Wildlife Rescue,43 Kennedy Road, ,Napier South,Napier,4110,,-39.49698,176.906612
CC56015,Christ 4 Life Ministries,Suite 2,21 East Tamaki Road,Papatoetoe,Auckland,2025,,-36.9685224,174.8606616
CC56026,Outreach Singing Aotearoa,167C Taiepa Road,RD 9,Otatara,Invercargill,9879,,-46.4397588,168.2955266
CC56021,"St Stephen's Anglican Church, Christchurch Incorporated",148 Quinns Road,,Shirley,Christchurch,8013,,-43.4982249,172.6588511
CC56025,Christ Church Roimata Incorporated,,,,,,,-40.900557,174.885971
CC56023,The Maroon Foundation,"Level 2, Building one",181 High Street, ,Christchurch,8144,,-43.535498,172.6409345
CC56022,Clutha Community Hub Charitable Trust  ,6 Clyde Street,, ,Balclutha,9230,,-46.236639,169.7424772
CC56029,Grace Samoan Church of the Nazarene,Flat 2,268 Porchester Road, ,Takanini,2112,,-37.0378452,174.9295986
CC56027,House of Prayer Church of the Nazarene,205 Preston Road, ,Otara,Auckland,2023,,-36.9647414,174.888039
CC56031,The Robin Hood Foundation,Apartment G05,246 Khyber Pass Road,Grafton,Auckland,1023,,-36.8655306,174.769503
CC56028,Inspired Faith Church,8 Douglas Street, ,Balclutha,Clutha,9230,,-46.2413298,169.7395149
CC56030,West Church New Lynn,3063 Great North Road, ,New Lynn,Auckland,0600,,-36.9084296,174.6816088
CC56034,Creating Extraordinary Lives Trust,156 Colwill Road, ,Massey,Auckland,0614,,-36.8343361,174.6353337
CC56036,Pacific Impact Trust,43 Discovery Avenue, ,Welcome Bay,Tauranga,3112,,-37.7300255,176.2016443
CC56038,Kiwilink,21 Keats Crescent, ,Stoke,Nelson,7011,,-41.3142774,173.2286333
CC56039,ACET,Unit 1A,6 Viaduct Harbour Avenue,Auckland Central,Auckland,1010,,-36.8449495,174.7590661
CC56041,Te Hapori Disability Trust Board,1A Dickson Street, ,Kaiti,Gisborne,4010,,-38.6710478,178.0352769
CC56040,Adele Senior Living Limited,PO Box 3035, ,Fitzroy,New Plymouth,4341,,-39.0492833,174.1022521
CC56037,Carbon Neutral New Zealand Trust,9 Tetley Road, ,Surfdale,Waiheke Island,1081,,-36.7909275,175.0248075
CC56056,Southern Cross Campus Preschool Incorporated,233 Buckland Road, ,Mangere East,Auckland,2024,,-36.9661576,174.8174489
CC56055,Everybody Eats Charitable Trust,306 Onehunga Mall, ,Onehunga,Auckland,1061,,-36.9191824,174.7846899
CC56049,Waikouaiti Primary School Friends of the School Committee,6 Malloch Street,, ,Waikouaiti,9510,,-45.5958693,170.6728444
CC56053,Bluff Community Pool Trust ,77 Burrows Street,, ,Bluff,9814,,-46.6045586,168.3480175
CC56058,The Colville Project Trust,c/o Colville PDC,RD 4,Colville,Coromandel,3584,,-36.7394617,175.5009944
CC56046,The Hub Trust,57 Depot Street,,Mangakakahi,Rotorua,3015,,-38.1338469,176.237881
CC56051,Whakatane Medical Practice Limited,90 King Street,Whakatane 3120, ,Whakatane,3120,,-37.962172,176.9819553
CC56043,Tu Wahine Trust,247 Edmonton Road, ,Te Atatu South,Auckland,0610,,-36.865563,174.6451657
CC56045,Greek Orthodox Community of the South Island of New Zealand,Corner of Malvern Street and Roosevelt Avenue, ,St Albans,Christchurch,,,-43.5044465,172.6325538
CC56054,Upper Hutt School Fundraising Team Incorporated,49 Martin Street, ,Wallaceville,Upper Hutt,5018,,-41.1268304,175.0646461
CC56044,The Balance of Life Trust,26A Nelson Street, ,Petone,Lower Hutt,5012,,-41.2262876,174.8763569
CC56047,The Wesleyan Samoan Methodist Church of New Zealand Incorporated,28 Brora Crescent, ,Papakowhai,Porirua,5024,,-41.1107414,174.8643444
CC56050,Serve the Humanity,131 Blockhouse Bay Road, ,Avondale,Auckland,1026,,-36.8964045,174.7008473
CC56042,Whare Tiaki Hauora Limited,64 Highbrook Drive,50 Stonedon Drive,East Tamaki,Auckland,2013,,-36.937073,174.8740703
CC56070,Niue Takanini PIC church ,37 Trevor Hosken Drive, ,Wiri,Auckland,2104,,-37.0022362,174.8812916
CC56059,Digital Inclusion Alliance Aotearoa,52 Pitt Street, ,Wadestown,Wellington,6012,,-41.2624765,174.7751167
CC56060,Te Kaha O Toku Wairua Charitable Trust,63 Tuparoa Road,, ,Ruatoria,4032,,-37.8899319,178.3284521
CC56071,Kind Hands Charitable Trust,19 Morningside Road, ,Morningside,Whangarei,0110,,-35.7323425,174.3190375
CC56069,Nelson Training Centre Limited,138 Hardy Street,Nelson 7010, ,Nelson,7010,,-41.2749016,173.2823498
CC56068,Fellowship Of Christian Athletes Charitable Trust,11F Barrie Avenue, ,Papatoetoe,Auckland,2025,,-36.9723483,174.8458072
CC56063,Petra Worship Centre Christian Church,Flat 2,56 Tiverton Road,Avondale,Auckland,0600,,-36.9055153,174.7069805
CC56064,New Covenant Worship Centre Christian Church Hamilton New Zealand,38 Norrie Street, ,Bader,Hamilton,3206,,-37.8115342,175.2976353
CC56065,Kingdom Breakthrough Worship Centre Christchurch,2/20 Goulding Avenue,Hornby,Christchurch,Christchurch,8042,,-43.5448261,172.5241613
CC56067,Kingdom Vision Worship Centre Church Porirua,4 Cardiff Crescent, ,Cannons Creek,Porirua,5024,,-41.1511983,174.8615973
CC56066,Redeemed Worship Centre Church Papakura,3 Inca Place, ,Red Hill,Papakura,2110,,-37.0693863,174.9698983
CC56072,Toi Hauiti Charitable Trust,19 Tauwhareparae Road,Tolaga Bay 4077, ,Tolaga Bay,4077,,-38.3771183,178.293265
CC56078,The New Zealand Sepsis Trust,4 Castlewold Place, ,Huntington,Hamilton,3210,,-37.7396289,175.2795728
CC56077,Kopu Bridge and Community Trust,320 Neavesville Road,RD 1,Puriri,Thames,3578,,-37.2048947,175.6487927
CC56079,Nature School NZ Trust,69A Mana Esplanade, ,Paremata,Porirua,5026,,-41.096791,174.8686081
CC56076,Victory Church of the Nazarene,533/C Great South Road,, ,Papatoetoe,,,-36.9807492,174.875754
CC56075,South Auckland Fijian Assembly of God Trust,24 Lippiatt Road, ,Otahuhu,Auckland,1062,,-36.9482516,174.8377045
CC56073,Evangelical Samoan Wesleyan Methodist Church of NZ - Avondale Parish,Flat 3,16 Norgrove Avenue,Mount Albert,Auckland,1025,,-36.8732531,174.7178057
CC56091,Saving Hope Foundation,6 Poynter Lane, Silverdale,Rodney,Auckland,,,-36.6304066,174.6269081
CC56085,Elmgrove School Fundraising Committee Incorporated,74 Argyle Street,, ,Mosgiel,9024,,-45.8797573,170.3450907
CC56086,New Creation New Zealand,36 Gerard Way, ,Saint Johns,Auckland,1072,,-36.8767081,174.8303372
CC56081,Trinity South Christchurch Incorporated,200 Colombo Street, ,Sydenham,Christchurch,8023,,-43.5544488,172.6371843
CC56087,Kawakawa Bay Volunteer Fire Brigade,1533 Clevedon-Kawakawa Road,RD 5,Kawakawa Bay,Papakura,2585,,-36.9487403,175.1670124
CC56088,Central Hawke's Bay Community Rooms,Kitchener street,, ,Waipukurau,4200,,-39.9958834,176.5528572
CC56090,Forward In Faith Ministries International (New Zealand) 2007 Trust,6 Hillary Court, ,Naenae,Lower Hutt,5011,,-41.1987421,174.9469501
CC56089,Predator Free Dunedin Trust,2 Dowling Street, ,Dunedin Central,Dunedin,9016,,-45.876811,170.504135
CC56084,Samoa Worship Centre Christian Church NZ Onehunga Trust,123 Maplesden Drive Clendon Park, ,Manurewa,Auckland,,,-37.0279577,174.863738
CC56080,Bethsaida New Zealand Trust,23 Harmony Avenue, ,Otahuhu,Auckland,1062,,-36.946275,174.855177
CC56082,Tuvalu Brethren Assembly,16 Keegan Drive, ,Massey,Auckland,0614,,-36.8445201,174.6197114
CC56092,Laura Dekker Call Of The Ocean Charitable Trust,3A Punga Grove Avenue, ,Riverside,Whangarei,0112,,-35.7242642,174.3315609
CC56100,Joan Macdonald Treaty Educational Resource Trust,9 Westmoreland Street West, ,Grey Lynn,Auckland,1021,,-36.8545169,174.7340559
CC56098,Pasifika Safe Shelter Trust,103 Pine Hill Road,RD 2C,Elderslie,Oamaru,9491,,-45.0256729,170.8452348
CC56103,Matamata Country Music Club Incorporated,58 Waharoa Road West,, ,Matamata,3400,,-37.8029734,175.7682705
CC56093,Te Kawau Tennis Club Incorporated,16 Florin Lane,RD 3,Rongotea,Palmerston North,4473,,-40.2967264,175.4223994
CC56096,KAPITI BAPTIST CHURCH TRUST BOARD,54B Ocean Road, ,Paraparaumu Beach,Paraparaumu,5032,,-40.895728,174.9839278
CC56095,The Stoddart Cottage Trust,18 Purau Avenue,Diamond Harbour 8972, ,Diamond Harbour,8972,,-43.6264623,172.7412137
CC56094,Proud Campaign Organisation,Flat 2,37 Mahia Road,Manurewa,Auckland,2102,,-37.0339765,174.9009979
CC56097,Greater Harvest Apostolic Fellowship,Unit 3,31A Karaka Street,Nawton,Hamilton,3200,,-37.7760074,175.2407606
CC56102,Bay of Plenty Sports & Cultural Club Incorporated,22 Galloway Crescent, ,Pyes Pa,Tauranga,3112,,-37.7367106,176.1266079
CC56105,Te Whare Whitinga o Te Ra Limited,34 Sunrise Avenue, ,Owhata,Rotorua,3010,,-38.1274649,176.3003944
CC56109,Friends of Symonds Street Cemetery Incorporated,"Level 2, 18 Broadway",Newmarket, ,Auckland,,,-36.8643699,174.7796645
CC56110,Cambridge Community Charitable Trust,22 Dick Street,Cambridge 3434, ,Cambridge,3434,,-37.8925226,175.4655621
CC56106,Aotearoa Muslim Youth,71 Hallberry Road, ,Mangere East,Auckland,2024,,-36.9681173,174.8275008
CC56104,Samoan Methodist Churches of Samoa (Levin Parish) In New Zealand,5 Weraroa Road,, ,Levin,5510,,-40.6270299,175.2760668
CC56108,Dementia Wellington Charitable Trust,55 Hutt Road, ,Petone,Lower Hutt,5012,,-41.2211625,174.8746878
CC56107,Bay of Plenty Acacia Charitable Trust Board,113 Oreti Road,RD 9,Otatara,Invercargill,9879,,-46.4369369,168.2959544
CC56115,The Living Way Church,21A Glenorchy Street, ,Glen Eden,Auckland,0602,,-36.908231,174.6548503
CC56121,Voice of Christ Full Gospel Church (Hastings) Trust Board,301 Heretaunga Street West,, ,Hastings,4122,,-39.639855,176.8413787
CC56112,Health Auckland Liver Outreach (HALO),80 Queens Drive, ,Oneroa,Waiheke Island,1081,,-36.7846691,175.028756
CC56116,For Our Real Clean Environment,32 Silverstream Road, ,Horahora,Whangarei,0110,,-35.7345593,174.2926989
CC56113,The Waitaki Whitestone Geopark Trust,20 Thames Street,Oamaru 9400, ,Oamaru,9400,,-45.1009426,170.96885
CC56124,Isha Foundation,Flat 3,36A Powell Street,Avondale,Auckland,1026,,-36.8905869,174.7039818
CC56123,Dudley Martineau Burrows Trust,Public Trust Tower,Level 2,22 Willeston Street,Wellington,6011,,-41.2864564,174.7767067
CC56117,Estate Selwyn George Daniels,Suite 23,191 Queen Street,Auckland Central,Auckland,1010,,-36.8484841,174.7651305
CC56125,Dawn Lay Charitable Trust,"Level 2, 22 Willeston",Public Trust, ,Welington,6011,,-41.2864564,174.7767067
CC56118,Brian Sreenan Milne Charitable Trust,Public Trust Tower,22 Willeston Street,Wellington Central,Wellington,6011,,-41.2864564,174.7767067
CC56120,Whanau Walk for Wellness Charitable Trust,603 Whangarei Heads Road,RD 4,Tamaterau,Whangarei,0174,,-35.7789463,174.4108099
CC56122,Rolleston Toy Library Incorporated,25 Jozecom Place,, ,Rolleston,7614,,-43.6089742,172.37374
CC56119,YSAR Trust,28-30 Constellation Drive, ,Rosedale,Auckland,0632,,-36.7473654,174.7331139
CC56114,Orimupiko Reserve Trust,3611 Eltham Road,, ,Ōpunake,4682,,-39.4540035,173.8778768
CC56133,Anthem Foundation,5 Waiwetu Street,,Fendalton,Christchurch,8052,,-43.5182817,172.5926832
CC56131,Opotiki Community Child Care Centre Incorporated,115 Wellington Street,, ,Opotiki,3122,,-38.0140991,177.2891392
CC56132,Satauro P.I.P.C Wiri Auckland Trust Board,56A Windrush Close, ,Mangere,Auckland,2022,,-36.9737122,174.8012208
CC56126,Te Kuiti and District Historical Charitable Trust,123 Rora Street,, ,Te Kuiti,3910,,-38.3344526,175.1653944
CC56128,First Aid for All Charitable Trust,3 Shingleton Lane, ,Flat Bush,Auckland,2016,,-36.9494012,174.906745
CC56130,Rainbow Mountain Trust 2018,35 Moonlight Track,RD 1,Arthurs Point,Queenstown,9371,,-44.9895396,168.667995
CC56129,Tapanui Volunteer Fire Brigade,PO Box 21,Tapanui 9542, ,Tapanui,9542,,-45.9434759,169.261284
CC56135,Western Firth Catchments Group Trust,1046 State Highway 25,R.D. 6, ,Thames,3576,,-37.2267296,175.4370326
CC56136,Wheels at Wanaka Charitable Trust ,135 Ballantyne Road,Wanaka 9305, ,Wanaka,9305,,-44.707725,169.152003
CC56140,Women's Open Home Charitable Trust,23 Katrine Drive, ,Marshland,Christchurch,8083,,-43.4770336,172.6714567
CC56137,The Sutton Heritage House and Garden Charitable Trust,7 Stratford Street, ,Merivale,Christchurch,8014,,-43.5190137,172.6023499
CC56139,Tasman Bay Guardians Trust,24 Mickell Road,, ,Brooklyn,7198,,-41.1006748,172.9644383
CC56141,North Shore Branch of the New Zealand Association of Radio Transmitters Incorporated,400 East Coast Road, ,Sunnynook,Auckland,0630,,-36.747663,174.7420475
CC56144,Katikati Community Patrol,33 Middlebrook Drive,Katikati 3129, ,Katikati,3129,,-37.5598004,175.9190453
CC56143,Taumarunui HOPE Charitable Trust,11 Omaka Road,RD 1, ,Taumarunui,3991,,-38.931416,175.222769
CC56148,The Early Years Hub Trust,PO Box 102,, ,Dargaville,0340,,-35.9413337,173.8697002
CC56147,The Orchestra Wellington Foundation Trust Board,35 Victoria Street, ,Wellington Central,Wellington,6011,,-41.2871726,174.7770623
CC56146,HEALnz,PO Box 509,Kaitaia 0441, ,Kaitaia,0441,,-35.11401,173.2637184
